Threshold,Net Benefit,Accuracy,Precision,Recall,Sensitivity,Specificity,PPV,NPV,F1,AUROC,Brier,TP,FP,TN,FN
0.1,0.2338946088946089,0.6782496782496783,0.4691114245416079,0.9337450870297586,0.9337450870297586,0.5756482525366403,0.4691114245416079,0.9558217895919131,0.6244836650394292,0.8976695635440358,0.11220907323785885,1663,1882,2553,118
0.2,0.20133526383526384,0.778957528957529,0.5765325310267018,0.8607523862998315,0.8607523862998315,0.7461104847801578,0.5765325310267018,0.9302783244307,0.6905405405405406,0.8976695635440358,0.11220907323785885,1533,1126,3309,248
0.3,0.17169976098547526,0.8378378378378378,0.7143649473100389,0.7231892195395845,0.7231892195395845,0.8838782412626832,0.7143649473100389,0.8882846136415137,0.71875,0.8976695635440358,0.11220907323785885,1288,515,3920,493
0.4,0.15336765336765337,0.8516731016731016,0.8014035087719298,0.6412128017967434,0.6412128017967434,0.9361894024802706,0.8014035087719298,0.8666249217282405,0.7124142233312539,0.8976695635440358,0.11220907323785885,1142,283,4152,639
0.5,0.13497425997425996,0.8484555984555985,0.8552074513124471,0.5670971364402021,0.5670971364402021,0.9614430665163473,0.8552074513124471,0.8468718967229394,0.6819716407832546,0.8976695635440358,0.11220907323785885,1010,171,4264,771
